REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEOGRY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL1,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE,OVERALL,Preventing hospital readmissions during rehabilitation care (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL1,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE,OVERALL,Preventing hospital readmissions during rehabilitation care (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,REHABILITATION,M_REHAB_P_OVERALL,PROCESS,OVERALL,Process (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_P_OVERALL,PROCESS,OVERALL,Process (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_P_OVERALL,PROCESS,OVERALL,Process (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_ADV_POS,ADVANCED TECHNOLOGIES,PROSTHETIC AND ORTHOTIC SERVICES,Prosthetic & Orthotic Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_ADV_POS,ADVANCED TECHNOLOGIES,PROSTHETIC AND ORTHOTIC SERVICES,Prosthetic and orthotic services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_PCLS,PATIENT SERVICES,PSYCHIATRIC CONSULTATION-LIAISON SERVICES,Psych Services - Psych Consultation Liasion Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_PCLS,PATIENT SERVICES,PSYCHIATRIC CONSULTATION-LIAISON SERVICES,Psychiatric consultation-liaison services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,REHABILITATION,S_REHAB_RPR_NORM,READMISSION PREVENTION RATE,NORMALIZED SCORE,Readmission Prevention Rate - Normalized Score (Outcomes),Normalized score for Readmission Prevention Rate used in the Rehabilitation specialty ranking (Outcomes domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_READM_NORM12,READMISSION PREVENTION RATE,READMISSION PREVENTION RATE (%) - FIRST NORMALIZATION,Readmission Prevention Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_READM_NORM12,READMISSION PREVENTION RATE,READMISSION PREVENTION RATE (%) - FIRST NORMALIZATION,Readmission Prevention Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL2,READMISSION PREVENTION RATE,OVERALL,Readmission Prevention Rate (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL2,READMISSION PREVENTION RATE,OVERALL,Readmission Prevention Rate (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL2,READMISSION PREVENTION RATE,OVERALL,Readmission Prevention Rate (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,REHABILITATION,M_REHAB_INNOV_OVERALL,REHABILITATION INNOVATION CENTER,OVERALL,Rehabilitation Innovation Center (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_INNOV_OVERALL,REHABILITATION INNOVATION CENTER,OVERALL,Rehabilitation Innovation Center (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_INNOV_OVERALL,REHABILITATION INNOVATION CENTER,OVERALL,Rehabilitation Innovation Center (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_ADV_RAWT,ADVANCED TECHNOLOGIES,ROBOT-ASSISTED WALKING THERAPY,Robot- Assisted Walking Therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_ADV_RAWT,ADVANCED TECHNOLOGIES,ROBOT-ASSISTED WALKING THERAPY,Robot-assisted walking therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_ADV_SRE,ADVANCED TECHNOLOGIES,SIMULATED REHABILITATION ENVIRONMENT,Simulated rehabilitation environment (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_ADV_SRE,ADVANCED TECHNOLOGIES,SIMULATED REHABILITATION ENVIRONMENT,Simulated Rehabilitation Environment (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SWS,PATIENT SERVICES,SOCIAL WORK SERVICES,Social work services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SWS,PATIENT SERVICES,SOCIAL WORK SERVICES,Social Work Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,REHABILITATION,M_REHAB_S_OVERALL,STRUCTURE,OVERALL,Structure (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_S_OVERALL,STRUCTURE,OVERALL,Structure (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_S_OVERALL,STRUCTURE,OVERALL,Structure (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,REHABILITATION,S_REHAB_SUCDCH_NORM,SUCCESSFUL DISCHARGE RATE,NORMALIZED SCORE,Successful Discharge Rate - Normalized Score (Outcomes),Normalized score for Successful Discharge Rate used in the Rehabilitation specialty ranking (Outcomes domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SUCDCH_NORM1,SUCCESSFUL DISCHARGE RATE,SUCCESSFUL DISCHARGE RATE (%) - FIRST NORMALIZATION,Successful Discharge Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SUCDCH_NORM1,SUCCESSFUL DISCHARGE RATE,SUCCESSFUL DISCHARGE RATE (%) - FIRST NORMALIZATION,Successful Discharge Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,REHABILITATION,M_REHAB_SUCDCH_OVERALL,SUCCESSFUL DISCHARGE RATE,OVERALL,Successful Discharge Rate (%) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_SUCDCH_OVERALL,SUCCESSFUL DISCHARGE RATE,OVERALL,Successful Discharge Rate (%) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_SUCDCH_OVERALL,SUCCESSFUL DISCHARGE RATE,OVERALL,Successful Discharge Rate (%) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SG,PATIENT SERVICES,SUPPORT GROUPS,Support groups (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SG,PATIENT SERVICES,SUPPORT GROUPS,Support Groups (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_T,PATIENT SERVICES,TRANSLATORS,Translators  (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_T,PATIENT SERVICES,TRANSLATORS,Translators  (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_USNHP_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_USNHP_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,DOMAIN,REHABILITATION,D_REHAB_USNR_METRO,U.S. NEWS RANK,U.S. NEWS METRO AREA-LEVEL RANK,U.S. News Metro Area-Level Rank (U.S. News Values),U.S. News Metro Area-Level Rank for the Rehabilitation specialty in the 2026-2027 USNWR methodology (U.S. News Values domain).,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL1,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL1,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,DOMAIN,REHABILITATION,D_REHAB_USNR_OVERALL,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_USNR_OVERALL,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_USNR_OVERALL,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL2,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL2,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL2,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,DOMAIN,REHABILITATION,D_REHAB_USNHP_RECOG,U.S. NEWS HIGH PERFORMING,SPECIALTY RANKINGS HIGH PERFORMING RECOGNITION,U.S. News Specialty Rankings High Performing Recognition (U.S. News Values),U.S. News Specialty Rankings High Performing Recognition for the Rehabilitation specialty in the 2026-2027 USNWR methodology (U.S. News Values domain).,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,DOMAIN,REHABILITATION,D_REHAB_USNR_STATE,U.S. NEWS RANK,U.S. NEWS STATE-LEVEL RANK,U.S. News State-Level Rank (U.S. News Values),U.S. News State-Level Rank for the Rehabilitation specialty in the 2026-2027 USNWR methodology (U.S. News Values domain).,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,,REHABILITATION,X_REHAB_X_VAS,,VOLUME ADJUSTED SCALE,Volume Adjusted Scale (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,,REHABILITATION,X_REHAB_X_VAS,,VOLUME ADJUSTED SCALE,Volume Adjusted Scale (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_WM,PATIENT SERVICES,WOUND MANAGEMENT,Wound management services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_WM,PATIENT SERVICES,WOUND MANAGEMENT,Wound Management Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_ADV_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_ADV_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_SVC_AIIR,PATIENT SERVICES,AIRBORNE INFECTION ISOLATION ROOM,Airborne Infection Isolation Room (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_SVC_AIIR,PATIENT SERVICES,AIRBORNE INFECTION ISOLATION ROOM,Airborne Infection Isolation Room (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic Radioisotope Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic Radioisotope Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_DHRE_NORM,DISCHARGE TO HOME - RANDOM EFFECTS,NORMALIZED SCORE,Discharge to Home - Normalized Score (Outcomes),Normalized score for Discharge To Home - Random Effects used in the Urology specialty ranking (Outcomes domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,UROLOGY,M_URO_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_NORM11,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION ALL SCALED,Discharge to Home - Random Effects First Normalization All Scaled (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_NORM12,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION SUB SCALED,Discharge to Home - Random Effects First Normalization Sub Scaled (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_DHRE_BAND,DISCHARGE TO HOME - RANDOM EFFECTS,BAND,Discharge to Home Band (Outcomes),Performance band assigned for Discharge To Home - Random Effects in the Urology specialty (Outcomes domain).,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_DHRE_PRED,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME PREDICTED VALUE (FEE-FOR-SERVICE DATA),Discharge-to-Home Predicted Value (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_PRED,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME PREDICTED VALUE (FEE-FOR-SERVICE DATA),Discharge-to-Home Predicted Value (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_DHRE_SE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME RANDOM EFFECT STANDARD ERROR (FEE-FOR-SERVICE DATA),Discharge-to-Home Random Effect Standard Error (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_SE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME RANDOM EFFECT STANDARD ERROR (FEE-FOR-SERVICE DATA),Discharge-to-Home Random Effect Standard Error (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_EXPOP_NORM,EXPERT OPINION WITH SPECIALISTS,NORMALIZED SCORE,Expert Opinion - normalized score (Process),Normalized score for Expert Opinion With Specialists used in the Urology specialty ranking (Process domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,UROLOGY,S_URO_EXPOP_BAND,EXPERT OPINION WITH SPECIALISTS,BAND,Expert Opinion Band (Process),Performance band assigned for Expert Opinion With Specialists in the Urology specialty (Process domain).,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,UROLOGY,M_URO_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_FC,PATIENT SERVICES,FERTILITY CLINIC,Fertility Clinic (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_FC,PATIENT SERVICES,FERTILITY CLINIC,Fertility Clinic (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_GTC,PATIENT SERVICES,GENETIC TESTING/COUNSELING,Genetic Testing/Counseling (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_GTC,PATIENT SERVICES,GENETIC TESTING/COUNSELING,Genetic Testing/Counseling (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,UROLOGY,M_URO_HPR_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_HPR_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),N/A,DECIMAL_1,HIGHER,,,,,
