FACILITY_ID,FACILITY_NAME,ADDRESS,CITYTOWN,STATE,ZIP_CODE,COUNTY_PARISH,TELEPHONE_NUMBER,HOSPITAL_TYPE,HOSPITAL_OWNERSHIP,EMERGENCY_SERVICES,BIRTHING_FRIENDLY_HOSPITAL,LATITUDE,LONGITUDE
14013,LAUREL OAKS BEHAVIORAL HEALTH CENTER,700 EAST COTTONWOOD RD,DOTHAN,AL,36301,HOUSTON,(999) 999-9999,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,31.20382,-85.3846
10781,J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,WILCOX,(334) 682-4131,Rural Emergency Hospital,Government - Local,TRUE,FALSE,31.99753,-87.30026
10174,THOMASVILLE REGIONAL MEDICAL CENTER,300 MED PARK DRIVE,THOMASVILLE,AL,36784,CLARKE,(205) 873-1442,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,,
10175,EAMC-LANIER,4800 48TH STREET,VALLEY,AL,36854,CHAMBERS,(334) 756-9180,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,32.8246,-85.1687
441311,TRISTAR ASHLAND CITY MEDICAL CENTER,313 NORTH MAIN ST,ASHLAND CITY,TN,37015,CHEATHAM,(615) 792-3030,Critical Access Hospitals,Proprietary,TRUE,FALSE,36.27712,-87.06559
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,37096,PERRY,(931) 589-2121,Acute Care Hospitals,Proprietary,TRUE,FALSE,35.59232,-87.86376
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,DAVIDSON,(615) 284-5555,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,36.15391,-86.80201
440001,UNICOI COUNTY  HOSPITAL,2030 TEMPLE HILL ROAD,ERWIN,TN,37650,UNICOI,(423) 743-3141,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,36.13362,-82.41305
440180,"JELLICO MEDICAL CENTER, INC",188 HOSPITAL LANE,JELLICO,TN,37762,CAMPBELL,(423) 784-7252,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,36.5737,-84.12854
441324,"JELLICO REGIONAL HOSPITAL, LLC",188 HOSPITAL LANE,JELLICO,TN,37762,CAMPBELL,(423) 455-0245,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,36.5737,-84.12854
444028,"BEHAVIORAL HEALTH OF ROCKY TOP, LLC",210 NDUSTRIAL PARK DRIVE,ROCKY TOP,TN,37769,ANDERSON,(865) 630-9200,Psychiatric,Proprietary,FALSE,FALSE,,
440235,BIG SOUTH FORK MEDICAL CENTER,18797 ALBERTA STREET,ONEIDA,TN,37841,SCOTT,(423) 286-5300,Acute Care Hospitals,Proprietary,TRUE,FALSE,36.50442,-84.51586
440239,SELECT SPECIALTY HOSPITAL - WEST TENNESSEE,620 SKYLINE DRIVE 5TH & 6TH FLOORS,JACKSON,TN,38301,MADISON,(731) 737-2500,Acute Care Hospitals,Proprietary,TRUE,FALSE,35.63673,-88.83179
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,38363,DECATUR,(731) 847-3031,Acute Care Hospitals,Government - Local,TRUE,FALSE,35.63595,-88.12224
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485,WAYNE,(931) 722-5411,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,FALSE,35.32475,-87.75688
444022,TEN BROECK TENNESSEE,1 MEDICAL CENTER BLVD 5 WEST,COOKEVILLE,TN,38501,PUTNAM,(931) 783-2075,Psychiatric,Proprietary,TRUE,FALSE,36.16933,-85.50876
440236,CUMBERLAND RIVER HOSPITAL,100 OLD JEFFERSON STREET,CELINA,TN,38551,CLAY,(931) 243-3581,Acute Care Hospitals,Proprietary,TRUE,FALSE,36.54413,-85.5005
250128,PANOLA MEDICAL CENTER,303 MEDICAL CENTER DRIVE,BATESVILLE,MS,38606,PANOLA,(662) 563-5611,Acute Care Hospitals,Proprietary,TRUE,FALSE,34.3063,-89.9146
250012,ALLIANCE HEALTHCARE SYSTEM,1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,MS,38635,MARSHALL,(662) 252-1212,Acute Care Hospitals,Physician,TRUE,FALSE,34.7871,-89.41666
251314,QUITMAN COUNTY HOSPITAL CAH,340 GETWELL DRIVE,MARKS,MS,38646,QUITMAN,(662) 326-8031,Critical Access Hospitals,Proprietary,TRUE,FALSE,,
250060,JEFFERSON COUNTY HOSPITAL,870 S MAIN,FAYETTE,MS,39069,JEFFERSON,(601) 786-3401,Acute Care Hospitals,Government - Local,TRUE,FALSE,31.70499,-91.06805
250163,PATIENTS CHOICE MEDICAL CENTER OF SMITH COUNTY,347 MAGNOLIA DRIVE,RALEIGH,MS,39153,SMITH,(601) 782-9997,Acute Care Hospitals,Proprietary,FALSE,FALSE,32.00014,-89.51949
250786,SMITH COUNTY  EMERGENCY HOSPITAL,347 MAGNOLIA DRIVE,RALEIGH,MS,39153,SMITH,(601) 765-6711,Rural Emergency Hospital,Government - Local,TRUE,FALSE,,
251338,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH FOURTH ST,ROLLING FORK,MS,39159,SHARKEY,(662) 873-4395,Critical Access Hospitals,Government - Local,TRUE,FALSE,32.90474,-90.88456
254014,OCEANS BEHAVIORAL HOSPITAL OF JACKSON,"2969 NORTH CURRAN DRIVE, BLDG A",JACKSON,MS,39216,HINDS,(601) 714-8141,Psychiatric,Proprietary,FALSE,FALSE,,
251329,GREENE COUNTY HOSPITAL CAH,1017 JACKSON STREET,LEAKESVILLE,MS,39451,GREENE,(601) 394-4135,Critical Access Hospitals,Government - Local,TRUE,TRUE,31.15399,-88.56278
251306,PERRY COUNTY GENERAL HOSPITAL,206 BAY ST,RICHTON,MS,39476,GREENE,(601) 788-6316,Critical Access Hospitals,Government - Local,TRUE,TRUE,31.34634,-88.93773
111300,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,361 RANDOLPH STREET,CUTHBERT,GA,39840,RANDOLPH,(229) 732-2181,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,31.77537,-84.79349
180780,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,FLEMINGSBURG,KY,41041,FLEMING,(606) 849-2351,Rural Emergency Hospital,Voluntary non-profit - Other,TRUE,FALSE,38.42215,-83.75155
180036,OUR LADY OF BELLEFONTE HOSPITAL,1000 SAINT CHRISTOPHER DRIVE,ASHLAND,KY,41101,BOYD,(606) 833-3600,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,38.50845,-82.69262
180139,KENTUCKY RIVER MEDICAL CENTER,540 JETT DRIVE,JACKSON,KY,41339,BREATHITT,(606) 666-6000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,FALSE,37.56589,-83.36962
180155,ARH ADVANCED CARE - BIG SANDY,"260 HOSPITAL DRIVE, SUITE 1 EAST",SOUTH WILLIAMSON,KY,41503,PIKE,(606) 237-4960,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,FALSE,37.67651,-82.29702
180156,ARH ADVANCED CARE - KY RIVER,"102 MEDICAL CENTER DRIVE, SUITE B",HAZARD,KY,41701,PERRY,(606) 487-7980,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,FALSE,,
180095,CRITTENDEN COMMUNITY HOSPITAL,520 WEST GUM STREET,MARION,KY,42064,CRITTENDEN,(270) 965-1001,Acute Care Hospitals,Government - Local,TRUE,TRUE,37.32921,-88.09258
184013,RIVERVALLEY BEHAVIORAL HEALTH HOSPITAL,1000 INDUSTRIAL DRIVE,OWENSBORO,KY,42302,DAVIESS,(270) 689-6800,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,37.78487,-87.15764
180106,THE MEDICAL CENTER AT ALBANY,723 BURKESVILLE ROAD,ALBANY,KY,42602,CLINTON,(606) 387-3651,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,36.69819,-85.14755
360375,MOUNT CARMEL DUBLIN,4105 EMERALD PKWY,DUBLIN,OH,43016,FRANKLIN,(380) 898-9000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,FALSE,,
360369,WHITE FENCE SURGICAL SUITES,"7272 SMITH'S MILL ROAD, SUITE 300",NEW ALBANY,OH,43054,FRANKLIN,(614) 289-6282,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
360371,OHIO ORTHOPEDIC SURGERY INSTITUTE,4605 SAWMILL ROAD,COLUMBUS,OH,43220,FRANKLIN,(614) 827-8777,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
364045,TORII BEHAVIORAL HEALTH,765 PIERCE DRIVE,COLUMBUS,OH,43223,FRANKLIN,(614) 223-1650,Psychiatric,Proprietary,FALSE,FALSE,39.9467,-83.01818
360247,"WOODS AT PARKSIDE,THE",349 OLDE RIDENOUR ROAD,COLUMBUS,OH,43230,FRANKLIN,(614) 471-2552,Acute Care Hospitals,Proprietary,FALSE,FALSE,40.02714,-82.88184
361301,COMMUNITY MEMORIAL HOSPITAL,208 N COLUMBUS ST,HICKSVILLE,OH,43526,DEFIANCE,(419) 542-6692,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,FALSE,41.30179,-84.7559
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537,LUCAS,(419) 893-5903,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,41.55731,-83.68291
360373,"NATIONWIDE CHILDREN�S HOSPITAL TOLEDO, LLC",2213 CHERRY STREET,TOLEDO,OH,43608,LUCAS,(419) 251-3232,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,FALSE,41.66867,-83.54279
360081,MERCY HEALTH - ST CHARLES HOSPITAL,2600 NAVARRE AVENUE,OREGON,OH,43616,LUCAS,(419) 696-7200,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,41.63512,-83.48523
360262,MERCY ST ANNE HOSPITAL,3404 SYLVANIA AVENUE,TOLEDO,OH,43623,LUCAS,(419) 407-2663,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,41.6936,-83.62568
364027,CAMBRIDGE BEHAVIORAL HOSPITAL,66755 STATE STREET,CAMBRIDGE,OH,43725,GUERNSEY,(740) 432-4906,Psychiatric,Proprietary,TRUE,FALSE,40.0669,-81.58206
360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,GEAUGA,(440) 285-6246,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,41.50926,-81.18909
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,44115,CUYAHOGA,(216) 241-5830,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,41.49585,-81.67311
360370,CLEVELAND EAST VASCULAR CARE LLC,23650 COMMERCE PARK SUITE A,BEACHWOOD,OH,44122,CUYAHOGA,(216) 273-8010,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
360362,TRIHEALTH EVENDALE HOSPITAL,3155 GLENDALE MILFORD ROAD,CINCINNATI,OH,45241,HAMILTON,(513) 454-2222,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,39.25149,-84.42041
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,(937) 569-6722,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,40.08929,-84.63474
361335,WAYNE HOSPITAL,835 SWEITZER ST,GREENVILLE,OH,45331,DARKE,(937) 548-1141,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,40.08929,-84.63474
360261,THREE GABLES SURGERY CENTER,5897 COUNTY ROAD 107,PROCTORVILLE,OH,45669,LAWRENCE,(740) 886-9911,Acute Care Hospitals,Proprietary,FALSE,FALSE,38.44179,-82.39298
154068,MEDICAL BEHAVIORAL HOSPITAL OF INDIANAPOLIS,1167 WILSON DR,GREENWOOD,IN,46143,JOHNSON,(844) 457-5300,Psychiatric,Proprietary,FALSE,FALSE,,
150186,INDIANA KIDNEY INSTITUTE,1420 N SENATE AVE SUITE A,INDIANAPOLIS,IN,46202,MARION,(317) 634-0920,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
150004,FRANCISCAN HEALTH HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,LAKE,(219) 932-2300,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,41.61511,-87.52399
150190,INTERVENTIONAL PAIN MANAGEMENT LLC,1924 45TH ST,MUNSTER,IN,46321,LAKE,(219) 476-7246,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
150189,INTERVENTIONAL PAIN MANAGEMENT-HOBART,"201 MAIN ST, SUITE A",HOBART,IN,46342,LAKE,(219) 326-7246,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
150188,INTERVENTIONAL PAIN MANAGEMENT LLC,208 LEGACY PLAZA WEST,LA PORTE,IN,46350,LAPORTE,(123) 456-7891,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
150191,"FRANCISCAN BEACON HOSPITAL, LLC",1010 W SR 2,LA PORTE,IN,46350,LA PORTE,(219) 575-6700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,,
150187,INTERVENTIONAL PAIN MANAGEMENT LLC,2205 ROOSEVELT RD,VALPARAISO,IN,46383,PORTER,(219) 326-7246,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
150029,ST JOSEPH REGIONAL MEDICAL CENTER MISHAWAKA CAMPUS,215 WEST  FOURTH ST,MISHAWAKA,IN,46544,ST. JOSEPH,(574) 259-2431,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,FALSE,,
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,Acute Care - Veterans Administration,Veterans Health Administration,TRUE,FALSE,41.09079,-85.10952
154053,MERIDIAN SERVICES CORP,2401 W UNIVERSITY AVE,MUNCIE,IN,47303,DELAWARE,(765) 751-5377,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,40.19678,-85.41481
151302,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,410 PILGRIM BLVD,HARTFORD CITY,IN,47348,BLACKFORD,(765) 348-0300,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,40.46795,-85.37272
151335,ASCENSION ST VINCENT DUNN,1600 23RD ST,BEDFORD,IN,47421,LAWRENCE,(812) 275-3331,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,38.85287,-86.49396
154072,MISSION BEHAVIORAL HEALTH HOSPITAL,1880 MEDICAL ARTS DRIVE,HUNTINGBURG,IN,47542,DUBOIS,(574) 339-3024,Psychiatric,Proprietary,FALSE,FALSE,,
230118,MCLAREN THUMB REGION,1100 S VAN DYKE RD,BAD AXE,MI,48413,HURON,(989) 269-9521,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,43.80321,-83.03213
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,Acute Care - Veterans Administration,Veterans Health Administration,FALSE,FALSE,43.4448,-83.96202
231317,SPECTRUM HEALTH KELSEY HOSPITAL,418 WASHINGTON,LAKEVIEW,MI,48850,MONTCALM,(989) 352-7211,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,43.44122,-85.27792
234047,KALAMAZOO BEHAVIORAL HEALTH HOSPITAL,5802 S 9TH ST,KALAMAZOO,MI,49009,KALAMAZOO,(574) 277-2630,Psychiatric,Proprietary,FALSE,FALSE,,
230085,BRONSON SOUTH HAVEN HOSPITAL,955 S BAILEY AVE,SOUTH HAVEN,MI,49090,VAN BUREN,(269) 637-5271,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,42.39132,-86.26287
230096,STURGIS HOSPITAL,916 MYRTLE AVE,STURGIS,MI,49091,ST. JOSEPH,(269) 651-7824,Acute Care Hospitals,Government - Local,TRUE,TRUE,41.79463,-85.40756
231334,PROMEDICA HERRICK HOSPITAL,500 E POTTAWATAMIE STREET,TECUMSEH,MI,49286,LENAWEE,(517) 424-3000,Critical Access Hospitals,Government - Federal,TRUE,TRUE,42.00259,-83.93782
231309,ASPIRUS ONTONAGON HOSPITAL INC,601 S SEVENTH ST,ONTONAGON,MI,49953,ONTONAGON,(906) 884-8000,Critical Access Hospitals,Government - Local,TRUE,TRUE,46.8656,-89.30166
161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,OBRIEN,(712) 957-2300,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,43.08883,-95.62368
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,CARROLL,(712) 792-3581,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,42.0565,-94.86707
160122,FORT MADISON COMMUNITY HOSPITAL,5445 AVE O,FORT MADISON,IA,52627,LEE,(319) 372-6530,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,40.62581,-91.38431
160008,BLESSING HEALTH KEOKUK,1600 MORGAN STREET,KEOKUK,IA,52632,LEE,(319) 524-7150,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,40.40694,-91.38705
520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,13111 N PORT WASHINGTON RD,MEQUON,WI,53097,OZAUKEE,(414) 585-1374,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,43.25598,-87.92622
524001,MILWAUKEE COUNTY BEHAVIORAL HEALTH DIVISION,9455 W WATERTOWN PLANK RD,MILWAUKEE,WI,53226,MILWAUKEE,(414) 257-5202,Psychiatric,Voluntary non-profit - Private,TRUE,FALSE,43.04304,-88.03026
520013,SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,EAU CLAIRE,(715) 717-4121,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,44.79447,-91.51067
520017,ST JOSEPH'S HOSPITAL,2661 COUNTY HWY I,CHIPPEWA FALLS,WI,54729,CHIPPEWA,(715) 717-7200,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,44.95062,-91.35983
240059,REGINA HOSPITAL,1175 NININGER ROAD,HASTINGS,MN,55033,DAKOTA,(651) 480-1000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,44.74725,-92.87328
240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,MN,55102,RAMSEY,(651) 232-2725,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,44.94855,-93.0999
244016,PRAIRIECARE,9400 ZANE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,(763) 762-6805,Psychiatric,Proprietary,FALSE,FALSE,,
241300,MAHNOMEN HEALTH CENTER,414 W JEFFERSON PO BOX 396,MAHNOMEN,MN,56557,MAHNOMEN,(218) 935-2511,Critical Access Hospitals,Government - Local,TRUE,TRUE,47.31175,-95.97285
430779,LANDMANN JUNGMAN MEMORIAL HOSPITAL CORPORATION,600 BILLARS ST,SCOTLAND,SD,57059,BON HOMME,(605) 583-2226,Rural Emergency Hospital,Voluntary non-profit - Private,TRUE,FALSE,43.14904,-97.72905
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,DAVISON,(605) 995-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,43.71434,-98.00802
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,24276 166TH AIRPORT ROAD,EAGLE BUTTE,SD,57625,DEWEY,(605) 964-3005,Acute Care Hospitals,Government - Federal,TRUE,FALSE,,
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,FALL RIVER,(605) 745-2000,Acute Care - Veterans Administration,Veterans Health Administration,FALSE,FALSE,43.43675,-103.47618
354005,RED RIVER BEHAVIORAL HEALTH SYSTEM,1451 44TH AVENUE S,GRAND FORKS,ND,58201,GRAND FORKS,(701) 772-2500,Psychiatric,Proprietary,FALSE,FALSE,47.87786,-97.04697
350064,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,10 NORTH RIVER ROAD,FORT YATES,ND,58538,SIOUX,(701) 854-3831,Acute Care Hospitals,Government - Federal,TRUE,FALSE,46.09516,-100.62813
270032,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,MT,59501,HILL,(406) 265-2211,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,48.53808,-109.68582
274086,MONTANA STATE HOSPITAL,100 GARNET WAY,WARM SPRINGS,MT,59756,DEER LODGE,(406) 693-7000,Psychiatric,Government - State,FALSE,FALSE,46.18082,-112.79087
270087,THE HEALTHCENTER,320 SUNNYVIEW LANE,KALISPELL,MT,59901,FLATHEAD,(406) 756-4720,Acute Care Hospitals,Proprietary,FALSE,TRUE,48.21517,-114.32327
140033,LAKE BEHAVIORAL HOSPITAL,2615 W WASHINGTON ST,WAUKEGAN,IL,60085,LAKE,(847) 249-3900,Acute Care Hospitals,Proprietary,TRUE,FALSE,42.35843,-87.86665
140240,WESTLAKE HOSPITAL,1225 LAKE ST,MELROSE PARK,IL,60160,COOK,(708) 938-4000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,FALSE,41.89296,-87.84849
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,COOK,(708) 799-8000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,41.5663,-87.69757
140310,"RUSH SPECIALTY HOSPITAL, LLC",516 S LOOMIS ST,CHICAGO,IL,60607,COOK,(872) 298-9199,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
140167,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,IROQUOIS,(815) 432-5201,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,40.7656,-87.73252
140234,ST MARGARET'S HEALTH - PERU,925 WEST ST,PERU,IL,61354,LA SALLE,(815) 223-3300,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,41.32887,-89.12433
140143,ST MARGARETS HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,BUREAU,(815) 664-5311,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,41.32874,-89.19312
140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,KNOX,(309) 343-8131,Acute Care Hospitals,Proprietary,TRUE,FALSE,40.9558,-90.36576
140307,MEMORIAL HOSPITAL EAST,1404 CROSS STREET,SHILOH,IL,62269,ST. CLAIR,(618) 607-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,38.57369,-89.90543
140147,CARLE RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST STREET,OLNEY,IL,62450,RICHLAND,(618) 395-2131,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,38.73654,-88.07717
140019,HSHS GOOD SHEPHERD HOSPITAL,200 S CEDAR ST,SHELBYVILLE,IL,62565,SHELBY,(217) 774-3961,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,39.40578,-88.80795
140058,PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,MORGAN,(217) 245-9551,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,39.74608,-90.26049
264025,METROPOLITAN ST LOUIS PSYCHIATRIC CTR,5351 DELMAR BOULEVARD,SAINT LOUIS,MO,63112,ST. LOUIS CITY,(314) 877-0500,Psychiatric,Government - State,FALSE,FALSE,38.65401,-90.2763
260210,SOUTH CITY HOSPITAL,3933 S BROADWAY,SAINT LOUIS,MO,63118,ST. LOUIS CITY,(314) 865-7000,Acute Care Hospitals,Proprietary,TRUE,FALSE,38.58353,-90.22861
261315,PARKLAND HEALTH CENTER - BONNE TERRE,7245 RAIDER ROAD,BONNE TERRE,MO,63628,ST. FRANCOIS,(573) 358-1400,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,37.90806,-90.52436
264030,SIGNATURE PSYCHIATRIC HOSPITAL,2900 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-5101,Psychiatric,Proprietary,FALSE,FALSE,39.15135,-94.55183
260050,MOSAIC MEDICAL CENTER - MARYVILLE,2016 SOUTH MAIN ST,MARYVILLE,MO,64468,NODAWAY,(660) 562-2600,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,40.32628,-94.87639
260047,CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,JEFFERSON CITY,MO,65102,COLE,(573) 632-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,38.56579,-92.18179
260004,COOPER COUNTY COMMUNITY  HOSPITAL,17651 B HWY,BOONVILLE,MO,65233,COOPER,(660) 882-4100,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,FALSE,38.94416,-92.74072
260209,NOBLE HEALTH CALLAWAY COMMUNITY HOSPITAL,10 SOUTH HOSPITAL DRIVE,FULTON,MO,65251,CALLAWAY,(573) 642-3376,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,38.84344,-91.9659
260064,NOBLE HEALTH AUDRAIN COMMUNITY HOSPITAL,620 E MONROE,MEXICO,MO,65265,AUDRAIN,(573) 582-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,39.17229,-91.87761
261334,I-70 COMMUNITY HOSPITAL,"105 HOSPITAL DRIVE, BUILDING B",SWEET SPRINGS,MO,65351,SALINE,(660) 335-4700,Critical Access Hospitals,Proprietary,TRUE,FALSE,38.97871,-93.41663
170133,SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 684-1100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,39.30731,-94.91835
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Acute Care - Veterans Administration,Veterans Health Administration,TRUE,FALSE,,
174024,"ST ANTHONY'S SENIOR CARE HOSPITAL OLATHE, LLC","14200 WEST 134TH PLACE, SUITE 400",OLATHE,KS,66062,JOHNSON,(913) 738-8280,Psychiatric,Proprietary,FALSE,FALSE,,
170201,"PINNACLE REGIONAL HOSPITAL, INC",12850 METCALF AVENUE,OVERLAND PARK,KS,66213,JOHNSON,(913) 220-2866,Acute Care Hospitals,Proprietary,FALSE,FALSE,38.89629,-94.66913
174025,"ANEW HEALTH, LLC",6815 HILLTOP ROAD,SHAWNEE,KS,66266,JOHNSON,(913) 363-9700,Not Available,Not Available,TRUE,FALSE,,
174021,"FREEDOM BEHAVIORAL HOSPITAL OF TOPEKA, LLC",1334 SW BUCHANAN STREET,TOPEKA,KS,66604,SHAWNEE,(785) 235-1294,Psychiatric,Proprietary,FALSE,FALSE,39.04122,-95.69264
170150,SOUTH CENTRAL KS  MED CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,67005,COWLEY,(620) 442-2500,Acute Care Hospitals,Government - Local,TRUE,TRUE,37.133,-97.0385
